Partner_Encoded,Dependents_Encoded,PhoneService_Encoded,PaperlessBilling_Encoded,TenureCategory_Encoded,ServiceAdoptionLevel_Encoded,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_StandardScaled,MonthlyCharges_StandardScaled,TotalCharges_StandardScaled,ServiceAdoptionScore_StandardScaled,AvgChargesPerService_StandardScaled,TotalServices_StandardScaled,PaymentReliabilityScore_StandardScaled,ContractReliabilityScore_StandardScaled,OverallReliabilityScore_StandardScaled,Churn
0,0,0,1,1,1,1,1,0,1,0,0,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.18848851024232702,-0.8046983579993692,-0.39216057135650406,0.5207381436215996,-1.2585594708975982,-0.06323933174628321,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,1,1,1,2,1,1,1,0,1,0,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0436161483629645,0.8338334841644282,1.2556135113751101,0.5207381436215996,0.054648841763785795,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,0,1,0,2,2,1,1,1,1,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,1.6137012404433893,0.11261358609233106,1.1157364670285255,1.0619953374715,-1.1449737005045393,1.2340265327849944,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.5956921474426305,-1.4993295040688086,-0.5992077150620776,-1.103033437928102,-0.781985535181156,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,1,2,2,1,1,1,1,1,1,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.758573602322752,0.6344178441444933,0.8944391150517185,2.1445097251713015,-0.9232440875558059,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,2,2,1,1,1,0,1,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,1.6137012404433893,1.4885815022298807,2.4739401411278084,1.6032525313214008,-0.12972609935285334,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,2,0,0,0,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.7992939660427822,-1.3863273080575123,-0.4520511525583613,-1.103033437928102,-1.37712402633337,-0.9280832414338016,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,0,1,0,2,2,1,1,1,1,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.5729808767233588,0.9451738831755587,1.864622412229944,2.1445097251713015,-0.9223178019664637,2.098870442472513,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.1779947632379461,-1.303237458049206,-0.7092166758184908,-1.103033437928102,-1.145552628997878,-0.9280832414338016,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
1,0,0,0,2,2,1,1,1,1,0,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,1.5729808767233588,-0.6119299059800988,0.4736829655694992,1.0619953374715,-1.3655454564665952,0.369182623097476,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,2,2,1,0,0,1,1,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,1.4508197855632678,1.156222102196656,1.9360278676076281,1.0619953374715,0.43971899390451824,0.8016045779412352,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
0,1,1,0,2,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.7178532386027215,0.1857326540996401,0.5531841275037508,-1.103033437928102,3.0042068112541376,-0.9280832414338016,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,1,2,1,0,1,1,1,1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.22920887396235737,0.6859335511496436,0.44880024895966675,1.6032525313214008,-0.8753859987731375,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,1,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.30015585439803716,-1.461108173064988,-0.8027474545646693,-1.103033437928102,-0.6222012710196662,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
0,0,0,0,2,2,1,0,1,1,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.3286586944031769,-0.15992112193491323,0.724142508466695,1.6032525313214008,-1.132319977721564,0.8016045779412352,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.8295205827584317,-1.5109620830699715,-0.9048592410778912,-1.103033437928102,-0.8306155286216089,-1.360505196277561,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.5851984004382496,-1.5209328650709681,-0.8518952316982745,-1.103033437928102,-0.8722983801419976,-1.360505196277561,-1.260243143163744,-0.828206896039032,-1.2659750918507047,0
1,0,1,1,2,2,1,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.2879383306831464,0.6726391751483144,1.4138437651360387,1.6032525313214008,-0.887736473297697,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,0,1,0,2,1,1,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.5729808767233588,-0.3410569949530208,0.6610974693967474,-0.02051905022830094,-0.48325843261837104,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,1,1,2,1,1,1,1,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.10704778280226633,1.5301264272340338,0.6867301969682238,2.1445097251713015,-0.43323901079390487,2.098870442472513,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,1,1,0,1,1,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-0.7888002190384014,-0.37595473195650925,-0.688966379854106,-0.02051905022830094,-0.5416144247469148,-0.06323933174628321,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
1,0,1,1,2,2,1,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1.6137012404433893,0.6693155811479823,1.6701269225589406,1.6032525313214008,-0.8908240919288369,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,1,1,0,1,0,1,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.025607055362205634,0.5264010391336954,0.16384020182685202,-0.02051905022830094,0.9673048002911497,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,1,1,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.5851984004382496,-0.2114368289400632,-0.5800824355401585,-0.02051905022830094,-0.8074583888880601,0.369182623097476,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
1,1,1,0,1,1,0,0,1,0,1,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.06632741908223598,0.4133988431223993,0.20914968756851504,0.5207381436215996,-0.4475302741723238,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,0,1,1,2,1,0,1,1,0,1,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1.369379058123207,0.20235062410130134,1.0849198401633344,0.5207381436215996,-0.6996122809861025,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,0,1,0,1,1,0,0,1,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.26992923768238775,0.5696077611380149,0.4147188684967314,-0.02051905022830094,1.0395550762598247,-0.06323933174628321,-1.260243143163744,0.3712710329765762,-0.5587281201758802,0
1,0,1,0,2,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.5322605130033284,-1.4926823160681442,-0.4197345037698822,-1.103033437928102,-0.7541969675008965,-1.360505196277561,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,2,2,1,1,1,1,0,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,1.6137012404433893,0.31867641411292996,1.3048715842383685,1.6032525313214008,-0.929612300982532,1.2340265327849944,-1.260243143163744,1.5707489619921844,0.14851885149894414,0
1,1,0,1,2,2,1,1,1,1,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.6137012404433893,0.001273187081200524,1.0764932464178059,2.1445097251713015,-1.2613383276656243,1.2340265327849944,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,1,2,0,1,1,1,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.6364125111626608,0.46989994112804756,0.6581415438420333,1.6032525313214008,-0.7715648223010584,1.2340265327849944,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,0,2,0,0,0,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.6137012404433893,-1.3514295710540236,-0.24048188393699374,-1.103033437928102,-1.2798640394524634,-0.9280832414338016,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,0,0,1,1,1,0,0,1,0,0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.13727439951791576,-0.9692162610158153,-0.5325670352054254,-0.02051905022830094,-1.0390297862235518,-0.49566128659004244,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
1,1,1,1,2,1,1,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,1.002895784642934,-0.18152448293707302,0.43880745585305847,0.5207381436215996,-0.7657755373676715,0.369182623097476,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
0,0,1,0,1,2,0,1,1,1,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,-0.0965540357978854,1.5184938482328711,0.462057795664019,1.6032525313214008,-0.10193753167259441,1.6664484876287537,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.7073594915983407,-1.4727407520661506,-0.8598365242333275,-1.103033437928102,-0.6708312644601198,-1.360505196277561,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
0,0,1,1,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.21871512695797646,-1.5009913010689746,-0.758210038930581,-1.103033437928102,-0.7889326771012203,-1.360505196277561,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
1,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.3106496014024181,-1.517609271070636,-0.6616130389000349,-1.103033437928102,-0.8584040963018679,-1.360505196277561,-0.11407934444186284,1.5707489619921844,0.8557658231737686,0
0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.7073594915983407,-1.4943441130683104,-0.8713955167010156,-1.103033437928102,-0.7611441094209613,-1.360505196277561,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
0,0,1,1,1,2,1,1,1,1,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0.10704778280226633,1.0631614701873533,0.49574211150020164,1.0619953374715,-0.15153240593527892,1.2340265327849944,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
1,1,1,1,2,2,0,0,1,1,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4508197855632678,0.2721460981082788,1.1795094579141865,1.0619953374715,-0.6162465779453248,0.8016045779412352,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,2,0,0,0,1,0,0,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,1.4915401492832983,0.47987072312904416,1.3857183540743931,-0.5617762440782015,0.8894968107864251,-0.06323933174628321,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,1,1,2,1,1,1,1,1,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.055833672077855064,0.25552812810661757,-0.054479165449310425,1.6032525313214008,-0.995610149223147,1.2340265327849944,1.0320844542800183,-0.828206896039032,0.14851885149894414,0
1,1,1,0,2,2,1,1,1,1,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.3286586944031769,0.8903345821700764,1.6254130337574064,2.1445097251713015,-0.9681689386388914,2.098870442472513,1.0320844542800183,1.5707489619921844,1.563012794848593,0
1,1,1,1,2,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7992939660427822,-0.4590445819648154,0.1459943527689138,-0.5617762440782015,0.027356498506388813,-0.49566128659004244,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
0,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.1960038562387048,-1.4893587220678117,-0.9800588695556558,-1.103033437928102,-0.7403026836607672,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
0,0,1,1,2,2,0,1,1,1,1,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4915401492832983,1.5201556452330371,2.2834373568702615,1.6032525313214008,-0.10039372235702422,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,0
0,0,1,0,0,1,0,0,0,1,0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-1.1552834925186746,0.02620014208369237,-0.9011312454156024,-0.02051905022830094,-0.4763112906983067,0.369182623097476,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,0
0,1,1,1,2,2,1,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.7178532386027215,0.2006888271011353,0.5287205346666018,1.0619953374715,-0.7015971786775493,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,0
1,1,1,1,1,1,1,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.6666391278783103,-0.29618847594853537,-0.6273331261237233,-0.02051905022830094,-0.4082292998816718,-0.06323933174628321,-0.11407934444186284,0.3712710329765762,0.14851885149894414,0
1,1,1,0,2,2,1,1,1,1,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1.2879383306831464,1.614878074242506,2.180774091708772,2.1445097251713015,-0.3623781632092446,2.098870442472513,-1.260243143163744,0.3712710329765762,-0.5587281201758802,0
